,provinceStateName,deathCt,peoplePositiveCasesCt,countryShortName,date,state-county
447,Alaska,1,302,US,2022-01-07,Alaska-Denali
448,Alaska,1,302,US,2022-01-08,Alaska-Denali
449,Alaska,1,302,US,2022-01-09,Alaska-Denali
450,Alaska,10,1010,US,2022-01-04,Alaska-Dillingham
451,Alaska,10,1022,US,2022-01-05,Alaska-Dillingham
452,Alaska,10,1022,US,2022-01-06,Alaska-Dillingham
453,Alaska,10,1031,US,2022-01-07,Alaska-Dillingham
454,Alaska,10,1031,US,2022-01-08,Alaska-Dillingham
455,Alaska,10,1031,US,2022-01-09,Alaska-Dillingham
456,Alaska,118,17881,US,2022-01-04,Alaska-Fairbanks North Star
457,Alaska,118,18109,US,2022-01-05,Alaska-Fairbanks North Star
458,Alaska,118,18109,US,2022-01-06,Alaska-Fairbanks North Star
459,Alaska,118,18416,US,2022-01-07,Alaska-Fairbanks North Star
460,Alaska,118,18416,US,2022-01-08,Alaska-Fairbanks North Star
461,Alaska,118,18416,US,2022-01-09,Alaska-Fairbanks North Star
462,Alaska,1,279,US,2022-01-04,Alaska-Haines
463,Alaska,1,285,US,2022-01-05,Alaska-Haines
464,Alaska,1,285,US,2022-01-06,Alaska-Haines
465,Alaska,1,296,US,2022-01-07,Alaska-Haines
466,Alaska,1,296,US,2022-01-08,Alaska-Haines
467,Alaska,1,296,US,2022-01-09,Alaska-Haines
468,Alaska,0,0,US,2022-01-04,Alaska-Hoonah-Angoon
469,Alaska,0,0,US,2022-01-05,Alaska-Hoonah-Angoon
470,Alaska,0,0,US,2022-01-06,Alaska-Hoonah-Angoon
471,Alaska,0,0,US,2022-01-07,Alaska-Hoonah-Angoon
472,Alaska,0,0,US,2022-01-08,Alaska-Hoonah-Angoon
473,Alaska,0,0,US,2022-01-09,Alaska-Hoonah-Angoon
474,Alaska,15,4697,US,2022-01-04,Alaska-Juneau
475,Alaska,15,4826,US,2022-01-05,Alaska-Juneau
476,Alaska,15,4826,US,2022-01-06,Alaska-Juneau
477,Alaska,15,5028,US,2022-01-07,Alaska-Juneau
478,Alaska,15,5028,US,2022-01-08,Alaska-Juneau
479,Alaska,15,5028,US,2022-01-09,Alaska-Juneau
480,Alaska,81,12359,US,2022-01-04,Alaska-Kenai Peninsula
481,Alaska,81,12417,US,2022-01-05,Alaska-Kenai Peninsula
482,Alaska,81,12417,US,2022-01-06,Alaska-Kenai Peninsula
483,Alaska,81,12512,US,2022-01-07,Alaska-Kenai Peninsula
484,Alaska,81,12512,US,2022-01-08,Alaska-Kenai Peninsula
485,Alaska,81,12512,US,2022-01-09,Alaska-Kenai Peninsula
486,Alaska,15,2403,US,2022-01-04,Alaska-Ketchikan Gateway
487,Alaska,15,2428,US,2022-01-05,Alaska-Ketchikan Gateway
488,Alaska,15,2428,US,2022-01-06,Alaska-Ketchikan Gateway
489,Alaska,15,2450,US,2022-01-07,Alaska-Ketchikan Gateway
490,Alaska,15,2450,US,2022-01-08,Alaska-Ketchikan Gateway
491,Alaska,15,2450,US,2022-01-09,Alaska-Ketchikan Gateway
492,Alaska,10,2825,US,2022-01-04,Alaska-Kodiak Island
493,Alaska,10,2847,US,2022-01-05,Alaska-Kodiak Island
494,Alaska,10,2847,US,2022-01-06,Alaska-Kodiak Island
495,Alaska,10,2995,US,2022-01-07,Alaska-Kodiak Island
496,Alaska,10,2995,US,2022-01-08,Alaska-Kodiak Island
497,Alaska,10,2995,US,2022-01-09,Alaska-Kodiak Island
498,Alaska,9,2457,US,2022-01-04,Alaska-Kusilvak
499,Alaska,9,2503,US,2022-01-05,Alaska-Kusilvak
500,Alaska,9,2503,US,2022-01-06,Alaska-Kusilvak
501,Alaska,9,2536,US,2022-01-07,Alaska-Kusilvak
502,Alaska,9,2536,US,2022-01-08,Alaska-Kusilvak
503,Alaska,9,2536,US,2022-01-09,Alaska-Kusilvak
504,Alaska,1,572,US,2022-01-04,Alaska-Bristol Bay plus Lake and Peninsula
505,Alaska,1,576,US,2022-01-05,Alaska-Bristol Bay plus Lake and Peninsula
506,Alaska,1,576,US,2022-01-06,Alaska-Bristol Bay plus Lake and Peninsula
507,Alaska,1,586,US,2022-01-07,Alaska-Bristol Bay plus Lake and Peninsula
508,Alaska,1,586,US,2022-01-08,Alaska-Bristol Bay plus Lake and Peninsula
509,Alaska,1,586,US,2022-01-09,Alaska-Bristol Bay plus Lake and Peninsula
510,Alaska,177,25542,US,2022-01-04,Alaska-Matanuska-Susitna
511,Alaska,177,25620,US,2022-01-05,Alaska-Matanuska-Susitna
512,Alaska,177,25620,US,2022-01-06,Alaska-Matanuska-Susitna
513,Alaska,177,25761,US,2022-01-07,Alaska-Matanuska-Susitna
514,Alaska,177,25761,US,2022-01-08,Alaska-Matanuska-Susitna
515,Alaska,177,25761,US,2022-01-09,Alaska-Matanuska-Susitna
516,Alaska,3,2404,US,2022-01-04,Alaska-Nome
517,Alaska,3,2444,US,2022-01-05,Alaska-Nome
518,Alaska,3,2444,US,2022-01-06,Alaska-Nome
519,Alaska,3,2488,US,2022-01-07,Alaska-Nome
520,Alaska,3,2488,US,2022-01-08,Alaska-Nome
521,Alaska,3,2488,US,2022-01-09,Alaska-Nome
522,Alaska,9,2961,US,2022-01-04,Alaska-North Slope
523,Alaska,9,2981,US,2022-01-05,Alaska-North Slope
524,Alaska,9,2981,US,2022-01-06,Alaska-North Slope
525,Alaska,9,3014,US,2022-01-07,Alaska-North Slope
526,Alaska,9,3014,US,2022-01-08,Alaska-North Slope
527,Alaska,9,3014,US,2022-01-09,Alaska-North Slope
528,Alaska,10,2448,US,2022-01-04,Alaska-Northwest Arctic
529,Alaska,10,2465,US,2022-01-05,Alaska-Northwest Arctic
530,Alaska,10,2465,US,2022-01-06,Alaska-Northwest Arctic
531,Alaska,10,2503,US,2022-01-07,Alaska-Northwest Arctic
532,Alaska,10,2503,US,2022-01-08,Alaska-Northwest Arctic
533,Alaska,10,2503,US,2022-01-09,Alaska-Northwest Arctic
534,Alaska,3,550,US,2022-01-04,Alaska-Petersburg
535,Alaska,3,554,US,2022-01-05,Alaska-Petersburg
536,Alaska,3,554,US,2022-01-06,Alaska-Petersburg
537,Alaska,3,556,US,2022-01-07,Alaska-Petersburg
538,Alaska,3,556,US,2022-01-08,Alaska-Petersburg
539,Alaska,3,556,US,2022-01-09,Alaska-Petersburg
540,Alaska,6,650,US,2022-01-04,Alaska-Prince of Wales-Hyder
541,Alaska,6,666,US,2022-01-05,Alaska-Prince of Wales-Hyder
542,Alaska,6,666,US,2022-01-06,Alaska-Prince of Wales-Hyder
543,Alaska,6,709,US,2022-01-07,Alaska-Prince of Wales-Hyder
544,Alaska,6,709,US,2022-01-08,Alaska-Prince of Wales-Hyder
545,Alaska,6,709,US,2022-01-09,Alaska-Prince of Wales-Hyder
546,Alaska,6,1397,US,2022-01-04,Alaska-Sitka
547,Alaska,6,1441,US,2022-01-05,Alaska-Sitka
548,Alaska,6,1441,US,2022-01-06,Alaska-Sitka
549,Alaska,6,1484,US,2022-01-07,Alaska-Sitka
550,Alaska,6,1484,US,2022-01-08,Alaska-Sitka
551,Alaska,6,1484,US,2022-01-09,Alaska-Sitka
552,Alaska,0,97,US,2022-01-04,Alaska-Skagway
553,Alaska,0,97,US,2022-01-05,Alaska-Skagway
554,Alaska,0,97,US,2022-01-06,Alaska-Skagway
555,Alaska,0,98,US,2022-01-07,Alaska-Skagway
556,Alaska,0,98,US,2022-01-08,Alaska-Skagway
557,Alaska,0,98,US,2022-01-09,Alaska-Skagway
558,Alaska,14,1437,US,2022-01-04,Alaska-Southeast Fairbanks
559,Alaska,14,1450,US,2022-01-05,Alaska-Southeast Fairbanks
560,Alaska,14,1450,US,2022-01-06,Alaska-Southeast Fairbanks
561,Alaska,14,1465,US,2022-01-07,Alaska-Southeast Fairbanks
562,Alaska,14,1465,US,2022-01-08,Alaska-Southeast Fairbanks
563,Alaska,14,1465,US,2022-01-09,Alaska-Southeast Fairbanks
564,Alaska,0,0,US,2022-01-04,Alaska-Valdez-Cordova
565,Alaska,0,0,US,2022-01-05,Alaska-Valdez-Cordova
566,Alaska,0,0,US,2022-01-06,Alaska-Valdez-Cordova
567,Alaska,0,0,US,2022-01-07,Alaska-Valdez-Cordova
568,Alaska,0,0,US,2022-01-08,Alaska-Valdez-Cordova
569,Alaska,0,0,US,2022-01-09,Alaska-Valdez-Cordova
570,Alaska,1,232,US,2022-01-04,Alaska-Wrangell
571,Alaska,1,241,US,2022-01-05,Alaska-Wrangell
572,Alaska,1,241,US,2022-01-06,Alaska-Wrangell
573,Alaska,1,255,US,2022-01-07,Alaska-Wrangell
574,Alaska,1,255,US,2022-01-08,Alaska-Wrangell
575,Alaska,1,255,US,2022-01-09,Alaska-Wrangell
576,Alaska,8,846,US,2022-01-04,Alaska-Yukon-Koyukuk
577,Alaska,8,851,US,2022-01-05,Alaska-Yukon-Koyukuk
578,Alaska,8,851,US,2022-01-06,Alaska-Yukon-Koyukuk
579,Alaska,8,862,US,2022-01-07,Alaska-Yukon-Koyukuk
580,Alaska,8,862,US,2022-01-08,Alaska-Yukon-Koyukuk
581,Alaska,8,862,US,2022-01-09,Alaska-Yukon-Koyukuk
582,Arizona,544,16420,US,2022-01-04,Arizona-Apache
583,Arizona,545,16476,US,2022-01-05,Arizona-Apache
584,Arizona,545,16610,US,2022-01-06,Arizona-Apache
585,Arizona,545,16770,US,2022-01-07,Arizona-Apache
586,Arizona,547,16924,US,2022-01-08,Arizona-Apache
587,Arizona,547,16924,US,2022-01-09,Arizona-Apache
588,Arizona,472,20326,US,2022-01-04,Arizona-Cochise
589,Arizona,476,20399,US,2022-01-05,Arizona-Cochise
590,Arizona,476,20555,US,2022-01-06,Arizona-Cochise
591,Arizona,476,20725,US,2022-01-07,Arizona-Cochise
592,Arizona,477,20970,US,2022-01-08,Arizona-Cochise
593,Arizona,477,20970,US,2022-01-09,Arizona-Cochise
594,Arizona,418,28924,US,2022-01-04,Arizona-Coconino
595,Arizona,420,29116,US,2022-01-05,Arizona-Coconino
596,Arizona,420,29386,US,2022-01-06,Arizona-Coconino
597,Arizona,420,29888,US,2022-01-07,Arizona-Coconino
598,Arizona,421,30294,US,2022-01-08,Arizona-Coconino
599,Arizona,421,30294,US,2022-01-09,Arizona-Coconino
600,Arizona,313,12343,US,2022-01-04,Arizona-Gila
601,Arizona,314,12378,US,2022-01-05,Arizona-Gila
602,Arizona,314,12486,US,2022-01-06,Arizona-Gila
603,Arizona,314,12555,US,2022-01-07,Arizona-Gila
604,Arizona,316,12665,US,2022-01-08,Arizona-Gila
605,Arizona,316,12665,US,2022-01-09,Arizona-Gila
606,Arizona,159,8998,US,2022-01-04,Arizona-Graham
607,Arizona,159,9031,US,2022-01-05,Arizona-Graham
608,Arizona,159,9060,US,2022-01-06,Arizona-Graham
609,Arizona,159,9132,US,2022-01-07,Arizona-Graham
610,Arizona,159,9211,US,2022-01-08,Arizona-Graham
611,Arizona,159,9211,US,2022-01-09,Arizona-Graham
612,Arizona,27,1506,US,2022-01-04,Arizona-Greenlee
613,Arizona,27,1516,US,2022-01-05,Arizona-Greenlee
614,Arizona,27,1528,US,2022-01-06,Arizona-Greenlee
615,Arizona,28,1543,US,2022-01-07,Arizona-Greenlee
616,Arizona,29,1545,US,2022-01-08,Arizona-Greenlee
617,Arizona,29,1545,US,2022-01-09,Arizona-Greenlee
618,Arizona,110,3682,US,2022-01-04,Arizona-La Paz
619,Arizona,110,3705,US,2022-01-05,Arizona-La Paz
620,Arizona,110,3743,US,2022-01-06,Arizona-La Paz
621,Arizona,110,3772,US,2022-01-07,Arizona-La Paz
622,Arizona,110,3800,US,2022-01-08,Arizona-La Paz
623,Arizona,110,3800,US,2022-01-09,Arizona-La Paz
624,Arizona,13813,892504,US,2022-01-04,Arizona-Maricopa
625,Arizona,13849,897529,US,2022-01-05,Arizona-Maricopa
626,Arizona,13849,904822,US,2022-01-06,Arizona-Maricopa
627,Arizona,13867,914958,US,2022-01-07,Arizona-Maricopa
628,Arizona,13914,926432,US,2022-01-08,Arizona-Maricopa
629,Arizona,13914,926432,US,2022-01-09,Arizona-Maricopa
630,Arizona,1192,39716,US,2022-01-04,Arizona-Mohave
631,Arizona,1196,39946,US,2022-01-05,Arizona-Mohave
632,Arizona,1201,40269,US,2022-01-06,Arizona-Mohave
633,Arizona,1201,40523,US,2022-01-07,Arizona-Mohave
634,Arizona,1203,40837,US,2022-01-08,Arizona-Mohave
635,Arizona,1203,40837,US,2022-01-09,Arizona-Mohave
636,Arizona,755,27448,US,2022-01-04,Arizona-Navajo
637,Arizona,759,27555,US,2022-01-05,Arizona-Navajo
638,Arizona,760,27817,US,2022-01-06,Arizona-Navajo
639,Arizona,761,28101,US,2022-01-07,Arizona-Navajo
640,Arizona,760,28348,US,2022-01-08,Arizona-Navajo
641,Arizona,760,28348,US,2022-01-09,Arizona-Navajo
642,Arizona,3206,176183,US,2022-01-04,Arizona-Pima
643,Arizona,3210,177304,US,2022-01-05,Arizona-Pima
644,Arizona,3210,178631,US,2022-01-06,Arizona-Pima
645,Arizona,3216,180332,US,2022-01-07,Arizona-Pima
646,Arizona,3230,182236,US,2022-01-08,Arizona-Pima
647,Arizona,3230,182236,US,2022-01-09,Arizona-Pima
648,Arizona,1332,91021,US,2022-01-04,Arizona-Pinal
649,Arizona,1333,91535,US,2022-01-05,Arizona-Pinal
650,Arizona,1339,91800,US,2022-01-06,Arizona-Pinal
651,Arizona,1339,92729,US,2022-01-07,Arizona-Pinal
652,Arizona,1344,93541,US,2022-01-08,Arizona-Pinal
653,Arizona,1344,93541,US,2022-01-09,Arizona-Pinal
654,Arizona,206,10655,US,2022-01-04,Arizona-Santa Cruz
655,Arizona,206,10723,US,2022-01-05,Arizona-Santa Cruz
656,Arizona,206,10798,US,2022-01-06,Arizona-Santa Cruz
657,Arizona,206,10877,US,2022-01-07,Arizona-Santa Cruz
658,Arizona,206,11041,US,2022-01-08,Arizona-Santa Cruz
659,Arizona,206,11041,US,2022-01-09,Arizona-Santa Cruz
660,Arizona,975,36857,US,2022-01-04,Arizona-Yavapai
661,Arizona,979,37046,US,2022-01-05,Arizona-Yavapai
662,Arizona,981,37245,US,2022-01-06,Arizona-Yavapai
663,Arizona,983,37499,US,2022-01-07,Arizona-Yavapai
664,Arizona,993,37744,US,2022-01-08,Arizona-Yavapai
665,Arizona,993,37744,US,2022-01-09,Arizona-Yavapai
666,Arizona,987,45229,US,2022-01-04,Arizona-Yuma
667,Arizona,987,45302,US,2022-01-05,Arizona-Yuma
668,Arizona,989,45489,US,2022-01-06,Arizona-Yuma
669,Arizona,991,45723,US,2022-01-07,Arizona-Yuma
670,Arizona,995,46043,US,2022-01-08,Arizona-Yuma
671,Arizona,995,46043,US,2022-01-09,Arizona-Yuma
672,Arkansas,65,3747,US,2022-01-04,Arkansas-Arkansas
673,Arkansas,65,3826,US,2022-01-05,Arkansas-Arkansas
674,Arkansas,65,3875,US,2022-01-06,Arkansas-Arkansas
675,Arkansas,65,3974,US,2022-01-07,Arkansas-Arkansas
676,Arkansas,65,4030,US,2022-01-08,Arkansas-Arkansas
677,Arkansas,65,4030,US,2022-01-09,Arkansas-Arkansas
678,Arkansas,56,3431,US,2022-01-04,Arkansas-Ashley
679,Arkansas,56,3452,US,2022-01-05,Arkansas-Ashley
680,Arkansas,56,3497,US,2022-01-06,Arkansas-Ashley
681,Arkansas,56,3537,US,2022-01-07,Arkansas-Ashley
682,Arkansas,56,3584,US,2022-01-08,Arkansas-Ashley
683,Arkansas,56,3584,US,2022-01-09,Arkansas-Ashley
684,Arkansas,205,6717,US,2022-01-04,Arkansas-Baxter
685,Arkansas,205,6770,US,2022-01-05,Arkansas-Baxter
686,Arkansas,206,6825,US,2022-01-06,Arkansas-Baxter
687,Arkansas,206,6860,US,2022-01-07,Arkansas-Baxter
688,Arkansas,206,6933,US,2022-01-08,Arkansas-Baxter
689,Arkansas,206,6933,US,2022-01-09,Arkansas-Baxter
690,Arkansas,697,47400,US,2022-01-04,Arkansas-Benton
691,Arkansas,695,47902,US,2022-01-05,Arkansas-Benton
692,Arkansas,697,48337,US,2022-01-06,Arkansas-Benton
693,Arkansas,699,48892,US,2022-01-07,Arkansas-Benton
694,Arkansas,700,49528,US,2022-01-08,Arkansas-Benton
695,Arkansas,700,49528,US,2022-01-09,Arkansas-Benton
696,Arkansas,142,7075,US,2022-01-04,Arkansas-Boone
697,Arkansas,142,7151,US,2022-01-05,Arkansas-Boone
698,Arkansas,142,7197,US,2022-01-06,Arkansas-Boone
699,Arkansas,142,7254,US,2022-01-07,Arkansas-Boone
700,Arkansas,142,7295,US,2022-01-08,Arkansas-Boone
701,Arkansas,142,7295,US,2022-01-09,Arkansas-Boone
702,Arkansas,43,2113,US,2022-01-04,Arkansas-Bradley
703,Arkansas,43,2126,US,2022-01-05,Arkansas-Bradley
704,Arkansas,43,2135,US,2022-01-06,Arkansas-Bradley
705,Arkansas,43,2145,US,2022-01-07,Arkansas-Bradley
706,Arkansas,43,2160,US,2022-01-08,Arkansas-Bradley
707,Arkansas,43,2160,US,2022-01-09,Arkansas-Bradley
708,Arkansas,9,641,US,2022-01-04,Arkansas-Calhoun
709,Arkansas,9,653,US,2022-01-05,Arkansas-Calhoun
710,Arkansas,9,659,US,2022-01-06,Arkansas-Calhoun
711,Arkansas,9,668,US,2022-01-07,Arkansas-Calhoun
712,Arkansas,9,675,US,2022-01-08,Arkansas-Calhoun
713,Arkansas,9,675,US,2022-01-09,Arkansas-Calhoun
714,Arkansas,81,4646,US,2022-01-04,Arkansas-Carroll
715,Arkansas,81,4670,US,2022-01-05,Arkansas-Carroll
716,Arkansas,81,4696,US,2022-01-06,Arkansas-Carroll
717,Arkansas,81,4727,US,2022-01-07,Arkansas-Carroll
718,Arkansas,81,4777,US,2022-01-08,Arkansas-Carroll
719,Arkansas,81,4777,US,2022-01-09,Arkansas-Carroll
720,Arkansas,49,2152,US,2022-01-04,Arkansas-Chicot
721,Arkansas,49,2173,US,2022-01-05,Arkansas-Chicot
722,Arkansas,49,2199,US,2022-01-06,Arkansas-Chicot
723,Arkansas,49,2248,US,2022-01-07,Arkansas-Chicot
724,Arkansas,49,2261,US,2022-01-08,Arkansas-Chicot
725,Arkansas,49,2261,US,2022-01-09,Arkansas-Chicot
726,Arkansas,66,3781,US,2022-01-04,Arkansas-Clark
727,Arkansas,67,3843,US,2022-01-05,Arkansas-Clark
728,Arkansas,67,3901,US,2022-01-06,Arkansas-Clark
729,Arkansas,67,3967,US,2022-01-07,Arkansas-Clark
730,Arkansas,66,3992,US,2022-01-08,Arkansas-Clark
731,Arkansas,66,3992,US,2022-01-09,Arkansas-Clark
732,Arkansas,77,2995,US,2022-01-04,Arkansas-Clay
733,Arkansas,77,3009,US,2022-01-05,Arkansas-Clay
734,Arkansas,77,3035,US,2022-01-06,Arkansas-Clay
735,Arkansas,77,3057,US,2022-01-07,Arkansas-Clay
736,Arkansas,77,3077,US,2022-01-08,Arkansas-Clay
737,Arkansas,77,3077,US,2022-01-09,Arkansas-Clay
738,Arkansas,103,4368,US,2022-01-04,Arkansas-Cleburne
739,Arkansas,103,4411,US,2022-01-05,Arkansas-Cleburne
740,Arkansas,103,4453,US,2022-01-06,Arkansas-Cleburne
741,Arkansas,103,4520,US,2022-01-07,Arkansas-Cleburne
742,Arkansas,104,4573,US,2022-01-08,Arkansas-Cleburne
743,Arkansas,104,4573,US,2022-01-09,Arkansas-Cleburne
744,Arkansas,33,1555,US,2022-01-04,Arkansas-Cleveland
745,Arkansas,33,1569,US,2022-01-05,Arkansas-Cleveland
746,Arkansas,33,1594,US,2022-01-06,Arkansas-Cleveland
747,Arkansas,33,1607,US,2022-01-07,Arkansas-Cleveland
748,Arkansas,33,1627,US,2022-01-08,Arkansas-Cleveland
749,Arkansas,33,1627,US,2022-01-09,Arkansas-Cleveland
750,Arkansas,77,3716,US,2022-01-04,Arkansas-Columbia
751,Arkansas,77,3742,US,2022-01-05,Arkansas-Columbia
752,Arkansas,77,3799,US,2022-01-06,Arkansas-Columbia
753,Arkansas,77,3865,US,2022-01-07,Arkansas-Columbia
754,Arkansas,77,3937,US,2022-01-08,Arkansas-Columbia
755,Arkansas,77,3937,US,2022-01-09,Arkansas-Columbia
756,Arkansas,49,3585,US,2022-01-04,Arkansas-Conway
757,Arkansas,49,3634,US,2022-01-05,Arkansas-Conway
758,Arkansas,49,3677,US,2022-01-06,Arkansas-Conway
759,Arkansas,50,3732,US,2022-01-07,Arkansas-Conway
760,Arkansas,50,3796,US,2022-01-08,Arkansas-Conway
761,Arkansas,50,3796,US,2022-01-09,Arkansas-Conway
762,Arkansas,261,26647,US,2022-01-04,Arkansas-Craighead
763,Arkansas,261,27034,US,2022-01-05,Arkansas-Craighead
764,Arkansas,262,27426,US,2022-01-06,Arkansas-Craighead
765,Arkansas,262,27766,US,2022-01-07,Arkansas-Craighead
766,Arkansas,263,28234,US,2022-01-08,Arkansas-Craighead
767,Arkansas,263,28234,US,2022-01-09,Arkansas-Craighead
768,Arkansas,197,11692,US,2022-01-04,Arkansas-Crawford
769,Arkansas,197,11756,US,2022-01-05,Arkansas-Crawford
770,Arkansas,199,11814,US,2022-01-06,Arkansas-Crawford
771,Arkansas,199,11912,US,2022-01-07,Arkansas-Crawford
772,Arkansas,200,12003,US,2022-01-08,Arkansas-Crawford
773,Arkansas,200,12003,US,2022-01-09,Arkansas-Crawford
774,Arkansas,190,10415,US,2022-01-04,Arkansas-Crittenden
775,Arkansas,190,10529,US,2022-01-05,Arkansas-Crittenden
776,Arkansas,191,10617,US,2022-01-06,Arkansas-Crittenden
777,Arkansas,193,10830,US,2022-01-07,Arkansas-Crittenden
778,Arkansas,194,11056,US,2022-01-08,Arkansas-Crittenden
779,Arkansas,194,11056,US,2022-01-09,Arkansas-Crittenden
780,Arkansas,72,3273,US,2022-01-04,Arkansas-Cross
781,Arkansas,72,3329,US,2022-01-05,Arkansas-Cross
782,Arkansas,72,3358,US,2022-01-06,Arkansas-Cross
783,Arkansas,72,3410,US,2022-01-07,Arkansas-Cross
784,Arkansas,72,3451,US,2022-01-08,Arkansas-Cross
785,Arkansas,72,3451,US,2022-01-09,Arkansas-Cross
786,Arkansas,21,1202,US,2022-01-04,Arkansas-Dallas
787,Arkansas,21,1221,US,2022-01-05,Arkansas-Dallas
788,Arkansas,21,1248,US,2022-01-06,Arkansas-Dallas
789,Arkansas,21,1268,US,2022-01-07,Arkansas-Dallas
790,Arkansas,21,1290,US,2022-01-08,Arkansas-Dallas
791,Arkansas,21,1290,US,2022-01-09,Arkansas-Dallas
792,Arkansas,36,2088,US,2022-01-04,Arkansas-Desha
793,Arkansas,36,2109,US,2022-01-05,Arkansas-Desha
794,Arkansas,36,2140,US,2022-01-06,Arkansas-Desha
795,Arkansas,36,2166,US,2022-01-07,Arkansas-Desha
796,Arkansas,36,2191,US,2022-01-08,Arkansas-Desha
797,Arkansas,36,2191,US,2022-01-09,Arkansas-Desha
798,Arkansas,57,3141,US,2022-01-04,Arkansas-Drew
799,Arkansas,57,3184,US,2022-01-05,Arkansas-Drew
800,Arkansas,58,3226,US,2022-01-06,Arkansas-Drew
801,Arkansas,58,3261,US,2022-01-07,Arkansas-Drew
802,Arkansas,58,3299,US,2022-01-08,Arkansas-Drew
803,Arkansas,58,3299,US,2022-01-09,Arkansas-Drew
804,Arkansas,245,22996,US,2022-01-04,Arkansas-Faulkner
805,Arkansas,246,23392,US,2022-01-05,Arkansas-Faulkner
806,Arkansas,249,23895,US,2022-01-06,Arkansas-Faulkner
807,Arkansas,249,24300,US,2022-01-07,Arkansas-Faulkner
808,Arkansas,249,24720,US,2022-01-08,Arkansas-Faulkner
809,Arkansas,249,24720,US,2022-01-09,Arkansas-Faulkner
810,Arkansas,59,2941,US,2022-01-04,Arkansas-Franklin
811,Arkansas,59,2958,US,2022-01-05,Arkansas-Franklin
812,Arkansas,59,2976,US,2022-01-06,Arkansas-Franklin
813,Arkansas,61,3000,US,2022-01-07,Arkansas-Franklin
814,Arkansas,61,3020,US,2022-01-08,Arkansas-Franklin
815,Arkansas,61,3020,US,2022-01-09,Arkansas-Franklin
816,Arkansas,79,2064,US,2022-01-04,Arkansas-Fulton
817,Arkansas,79,2091,US,2022-01-05,Arkansas-Fulton
818,Arkansas,79,2107,US,2022-01-06,Arkansas-Fulton
819,Arkansas,79,2116,US,2022-01-07,Arkansas-Fulton
820,Arkansas,79,2129,US,2022-01-08,Arkansas-Fulton
821,Arkansas,79,2129,US,2022-01-09,Arkansas-Fulton
822,Arkansas,430,16986,US,2022-01-04,Arkansas-Garland
823,Arkansas,430,17127,US,2022-01-05,Arkansas-Garland
824,Arkansas,431,17315,US,2022-01-06,Arkansas-Garland
825,Arkansas,432,17461,US,2022-01-07,Arkansas-Garland
826,Arkansas,433,17631,US,2022-01-08,Arkansas-Garland
827,Arkansas,433,17631,US,2022-01-09,Arkansas-Garland
828,Arkansas,52,3120,US,2022-01-04,Arkansas-Grant
829,Arkansas,52,3146,US,2022-01-05,Arkansas-Grant
830,Arkansas,52,3180,US,2022-01-06,Arkansas-Grant
831,Arkansas,52,3212,US,2022-01-07,Arkansas-Grant
832,Arkansas,52,3249,US,2022-01-08,Arkansas-Grant
833,Arkansas,52,3249,US,2022-01-09,Arkansas-Grant
834,Arkansas,136,11438,US,2022-01-04,Arkansas-Greene
835,Arkansas,136,11556,US,2022-01-05,Arkansas-Greene
836,Arkansas,137,11691,US,2022-01-06,Arkansas-Greene
837,Arkansas,137,11834,US,2022-01-07,Arkansas-Greene
838,Arkansas,137,11964,US,2022-01-08,Arkansas-Greene
839,Arkansas,137,11964,US,2022-01-09,Arkansas-Greene
840,Arkansas,49,3277,US,2022-01-04,Arkansas-Hempstead
841,Arkansas,49,3320,US,2022-01-05,Arkansas-Hempstead
842,Arkansas,49,3362,US,2022-01-06,Arkansas-Hempstead
843,Arkansas,49,3418,US,2022-01-07,Arkansas-Hempstead
844,Arkansas,50,3466,US,2022-01-08,Arkansas-Hempstead
845,Arkansas,50,3466,US,2022-01-09,Arkansas-Hempstead
846,Arkansas,113,8289,US,2022-01-04,Arkansas-Hot Spring
847,Arkansas,113,8349,US,2022-01-05,Arkansas-Hot Spring
848,Arkansas,113,8429,US,2022-01-06,Arkansas-Hot Spring
849,Arkansas,113,8509,US,2022-01-07,Arkansas-Hot Spring
850,Arkansas,113,8544,US,2022-01-08,Arkansas-Hot Spring
851,Arkansas,113,8544,US,2022-01-09,Arkansas-Hot Spring
852,Arkansas,39,2750,US,2022-01-04,Arkansas-Howard
853,Arkansas,39,2794,US,2022-01-05,Arkansas-Howard
854,Arkansas,39,2822,US,2022-01-06,Arkansas-Howard
855,Arkansas,39,2880,US,2022-01-07,Arkansas-Howard
856,Arkansas,39,2913,US,2022-01-08,Arkansas-Howard
857,Arkansas,39,2913,US,2022-01-09,Arkansas-Howard
